id,value
63269,value63269
63270,value63270
63271,value63271
63272,value63272
63273,value63273
63274,value63274
63275,value63275
63276,value63276
63277,value63277
63278,value63278
63279,value63279
63280,value63280
63281,value63281
63282,value63282
63283,value63283
63284,value63284
63285,value63285
63286,value63286
63287,value63287
63288,value63288
63289,value63289
63290,value63290
63291,value63291
63292,value63292
63293,value63293
63294,value63294
63295,value63295
63296,value63296
63297,value63297
63298,value63298
63299,value63299
63300,value63300
63301,value63301
63302,value63302
63303,value63303
63304,value63304
63305,value63305
63306,value63306
63307,value63307
63308,value63308
63309,value63309
63310,value63310
63311,value63311
63312,value63312
63313,value63313
63314,value63314
63315,value63315
63316,value63316
63317,value63317
63318,value63318
63319,value63319
63320,value63320
63321,value63321
63322,value63322
63323,value63323
63324,value63324
63325,value63325
63326,value63326
63327,value63327
63328,value63328
63329,value63329
63330,value63330
63331,value63331
63332,value63332
63333,value63333
63334,value63334
63335,value63335
63336,value63336
63337,value63337
63338,value63338
63339,value63339
63340,value63340
63341,value63341
63342,value63342
63343,value63343
63344,value63344
63345,value63345
63346,value63346
63347,value63347
63348,value63348
63349,value63349
63350,value63350
63351,value63351
63352,value63352
63353,value63353
63354,value63354
63355,value63355
63356,value63356
63357,value63357
63358,value63358
63359,value63359
63360,value63360
63361,value63361
63362,value63362
63363,value63363
63364,value63364
63365,value63365
63366,value63366
63367,value63367
63368,value63368
63369,value63369
63370,value63370
63371,value63371
63372,value63372
63373,value63373
63374,value63374
63375,value63375
63376,value63376
63377,value63377
63378,value63378
63379,value63379
63380,value63380
63381,value63381
63382,value63382
63383,value63383
63384,value63384
63385,value63385
63386,value63386
63387,value63387
63388,value63388
63389,value63389
63390,value63390
63391,value63391
63392,value63392
63393,value63393
63394,value63394
63395,value63395
63396,value63396
63397,value63397
63398,value63398
63399,value63399
63400,value63400
63401,value63401
63402,value63402
63403,value63403
63404,value63404
63405,value63405
63406,value63406
63407,value63407
63408,value63408
63409,value63409
63410,value63410
63411,value63411
63412,value63412
63413,value63413
63414,value63414
63415,value63415
63416,value63416
63417,value63417
63418,value63418
63419,value63419
63420,value63420
63421,value63421
63422,value63422
63423,value63423
63424,value63424
63425,value63425
63426,value63426
63427,value63427
63428,value63428
63429,value63429
63430,value63430
63431,value63431
63432,value63432
63433,value63433
63434,value63434
63435,value63435
63436,value63436
63437,value63437
63438,value63438
63439,value63439
63440,value63440
63441,value63441
63442,value63442
63443,value63443
63444,value63444
63445,value63445
63446,value63446
63447,value63447
63448,value63448
63449,value63449
63450,value63450
63451,value63451
63452,value63452
63453,value63453
63454,value63454
63455,value63455
63456,value63456
63457,value63457
63458,value63458
63459,value63459
63460,value63460
63461,value63461
63462,value63462
63463,value63463
63464,value63464
63465,value63465
63466,value63466
63467,value63467
63468,value63468
63469,value63469
63470,value63470
63471,value63471
63472,value63472
63473,value63473
63474,value63474
63475,value63475
63476,value63476
63477,value63477
63478,value63478
63479,value63479
63480,value63480
63481,value63481
63482,value63482
63483,value63483
63484,value63484
63485,value63485
63486,value63486
63487,value63487
63488,value63488
63489,value63489
63490,value63490
63491,value63491
63492,value63492
63493,value63493
63494,value63494
63495,value63495
63496,value63496
63497,value63497
63498,value63498
63499,value63499
63500,value63500
63501,value63501
63502,value63502
63503,value63503
63504,value63504
63505,value63505
63506,value63506
63507,value63507
63508,value63508
63509,value63509
63510,value63510
63511,value63511
63512,value63512
63513,value63513
63514,value63514
63515,value63515
63516,value63516
63517,value63517
63518,value63518
63519,value63519
63520,value63520
63521,value63521
63522,value63522
63523,value63523
63524,value63524
63525,value63525
63526,value63526
63527,value63527
63528,value63528
63529,value63529
63530,value63530
63531,value63531
63532,value63532
63533,value63533
63534,value63534
63535,value63535
63536,value63536
63537,value63537
63538,value63538
63539,value63539
63540,value63540
63541,value63541
63542,value63542
63543,value63543
63544,value63544
63545,value63545
63546,value63546
63547,value63547
63548,value63548
63549,value63549
63550,value63550
63551,value63551
63552,value63552
63553,value63553
63554,value63554
63555,value63555
63556,value63556
63557,value63557
63558,value63558
63559,value63559
63560,value63560
63561,value63561
63562,value63562
63563,value63563
63564,value63564
63565,value63565
63566,value63566
63567,value63567
63568,value63568
63569,value63569
63570,value63570
63571,value63571
63572,value63572
63573,value63573
63574,value63574
63575,value63575
63576,value63576
63577,value63577
63578,value63578
63579,value63579
63580,value63580
63581,value63581
63582,value63582
63583,value63583
63584,value63584
63585,value63585
63586,value63586
63587,value63587
63588,value63588
63589,value63589
63590,value63590
63591,value63591
63592,value63592
63593,value63593
63594,value63594
63595,value63595
63596,value63596
63597,value63597
63598,value63598
63599,value63599
63600,value63600
63601,value63601
63602,value63602
63603,value63603
63604,value63604
63605,value63605
63606,value63606
63607,value63607
63608,value63608
63609,value63609
63610,value63610
63611,value63611
63612,value63612
63613,value63613
63614,value63614
63615,value63615
63616,value63616
63617,value63617
63618,value63618
63619,value63619
63620,value63620
63621,value63621
63622,value63622
63623,value63623
63624,value63624
63625,value63625
63626,value63626
63627,value63627
63628,value63628
63629,value63629
63630,value63630
63631,value63631
63632,value63632
63633,value63633
63634,value63634
63635,value63635
63636,value63636
63637,value63637
63638,value63638
63639,value63639
63640,value63640
63641,value63641
63642,value63642
63643,value63643
63644,value63644
63645,value63645
63646,value63646
63647,value63647
63648,value63648
63649,value63649
63650,value63650
63651,value63651
63652,value63652
63653,value63653
63654,value63654
63655,value63655
63656,value63656
63657,value63657
63658,value63658
63659,value63659
63660,value63660
63661,value63661
63662,value63662
63663,value63663
63664,value63664
63665,value63665
63666,value63666
63667,value63667
63668,value63668
63669,value63669
63670,value63670
63671,value63671
63672,value63672
63673,value63673
63674,value63674
63675,value63675
63676,value63676
63677,value63677
63678,value63678
63679,value63679
63680,value63680
63681,value63681
63682,value63682
63683,value63683
63684,value63684
63685,value63685
63686,value63686
63687,value63687
63688,value63688
63689,value63689
63690,value63690
63691,value63691
63692,value63692
63693,value63693
63694,value63694
63695,value63695
63696,value63696
63697,value63697
63698,value63698
63699,value63699
63700,value63700
63701,value63701
63702,value63702
63703,value63703
63704,value63704
63705,value63705
63706,value63706
63707,value63707
63708,value63708
63709,value63709
63710,value63710
63711,value63711
63712,value63712
63713,value63713
63714,value63714
63715,value63715
63716,value63716
63717,value63717
63718,value63718
63719,value63719
63720,value63720
63721,value63721
63722,value63722
63723,value63723
63724,value63724
63725,value63725
63726,value63726
63727,value63727
63728,value63728
63729,value63729
63730,value63730
63731,value63731
63732,value63732
63733,value63733
63734,value63734
63735,value63735
63736,value63736
63737,value63737
63738,value63738
63739,value63739
63740,value63740
63741,value63741
63742,value63742
63743,value63743
63744,value63744
63745,value63745
63746,value63746
63747,value63747
63748,value63748
63749,value63749
63750,value63750
63751,value63751
63752,value63752
63753,value63753
63754,value63754
63755,value63755
63756,value63756
63757,value63757
63758,value63758
63759,value63759
63760,value63760
63761,value63761
63762,value63762
63763,value63763
63764,value63764
63765,value63765
63766,value63766
63767,value63767
63768,value63768
63769,value63769
